id	identifier	bibliographicCitation	title	creator	date	source
urn:lsid:catalogueoflife.org:taxon:4a01508b-5e17-11e7-8cee-bc764e092680:col20170824	Papéis Avulsos de Zoologia 54(31): 447-456	Ramírez-Chaves HE., Suárez-Castro AF y BD Patterson. 2014. Re-examining the hypothesis of allopatric distribution ofMyoprocta acouchyandM. pratti(Mammalia: Dasyproctidae) in South America. Papéis Avulsos de Zoologia 54(31): 447-456. http://dx.doi.org/10.1590/0031-1049.2014.54.31	Re-examining the hypothesis of allopatric distribution of Myoprocta acouchy and M. pratti(Mammalia: Dasyproctidae) in South America	Ramírez-Chaves HE. , Suárez-Castro AF y BD Patterson	2014	Papéis Avulsos de Zoologia 54(31): 447-456
urn:lsid:catalogueoflife.org:taxon:3b8dae29-5e17-11e7-8cee-bc764e092680:col20170824	Caldasia 15:471-501	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.	Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA	1986	Caldasia 15:471-501
urn:lsid:catalogueoflife.org:taxon:4a0126af-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4a01a9c6-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4a01b1f6-5e17-11e7-8cee-bc764e092680:col20170824	Revista del Museo Argentino de Ciencias Naturales Bernardino Rivadavia (Ciencias Zoológicas) 4:309-732	CABRERA A. 1961. Catálogo de los mamíferos de América del Sur. Revista del Museo Argentino de Ciencias Naturales Bernardino Rivadavia (Ciencias Zoológicas) 4:309-732.	Catálogo de los mamíferos de América del Sur	CABRERA A	1961	Revista del Museo Argentino de Ciencias Naturales Bernardino Rivadavia (Ciencias Zoológicas) 4:309-732
urn:lsid:catalogueoflife.org:taxon:4a01b387-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4a01d6d8-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 4:65-78	CUARTAS-CALLE CA y J MUÑOZ-ARANGO. 2003. Lista de los Mamíferos (Mammalia: Theria) del departamento de Antioquia, Colombia. Biota Colombiana 4:65-78.	Lista de los Mamíferos (Mammalia: Theria) del departamento de Antioquia, Colombia	CUARTAS-CALLE CA y J MUÑOZ-ARANGO	2003	Biota Colombiana 4:65-78
urn:lsid:catalogueoflife.org:taxon:4a01cbf9-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4f158649-5e17-11e7-8cee-bc764e092680:col20170824	Pp. 898-905 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA	EMMONS LH y JL PATTON. 2015. GenusIsothrixWagner, 1845. Pp. 898-905 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA	GenusIsothrixWagner, 1845	EMMONS LH y JL PATTON	2015	Pp. 898-905 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA
gbif.org/species/11085933	Pp. 898-905 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA	EMMONS LH y JL PATTON. 2015. GenusIsothrixWagner, 1845. Pp. 898-905 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA	GenusIsothrixWagner, 1845	EMMONS LH y JL PATTON	2015	Pp. 898-905 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA
gbif.org/species/4262962	Pp. 905-910 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA	EMMONS LH y JL PATTON. 2015. Genus Makalata Husson, 1978. Pp. 905-910 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA	Genus Makalata Husson, 1978	EMMONS LH y JL PATTON	2015	Pp. 905-910 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA
urn:lsid:catalogueoflife.org:taxon:4a01db80-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
gbif.org/es/species/2439752	Biota Colombiana 4:65-78	CUARTAS-CALLE CA y J MUÑOZ-ARANGO. 2003. Lista de los Mamíferos (Mammalia: Theria) del departamento de Antioquia, Colombia. Biota Colombiana 4:65-78.	Lista de los Mamíferos (Mammalia: Theria) del departamento de Antioquia, Colombia	CUARTAS-CALLE CA y J MUÑOZ-ARANGO	2003	Biota Colombiana 4:65-78
gbif.org/species/5786577	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4a01e630-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4a01e7ba-5e17-11e7-8cee-bc764e092680:col20170724	Revista Chilena de Historia Natural 68:185-196	AGUILERA M, OA REIG y A PÉREZ-ZAPATA. 1995b. G- and C-banding karyotypes of spiny rats (Proechimys) of Venezuela. Revista Chilena de Historia Natural 68:185-196.	G- and C-banding karyotypes of spiny rats (Proechimys) of Venezuela	AGUILERA M, OA REIG y A PÉREZ-ZAPATA	1995	Revista Chilena de Historia Natural 68:185-196
urn:lsid:catalogueoflife.org:taxon:4a01e940-5e17-11e7-8cee-bc764e092680:col20170724	Fieldiana, Zoology, new series 39:305-345	PATTON JL. 1987. Species groups of spiny rats, genus Proechimys (Rodentia: Echimyidae). Fieldiana, Zoology, new series 39:305-345.	Species groups of spiny rats, genus Proechimys (Rodentia: Echimyidae)	PATTON JL	1987	Fieldiana, Zoology, new series 39:305-345
gbif.org/species/2439772	Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA	Patton JL, Pardiñas UFJ, D´Elia G, editors. 2015. Mammals of South America, Volume 2: Rodents. The University of Chicago Press, USA.	Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA	PATTON JL	2015	Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA
urn:lsid:catalogueoflife.org:taxon:4a01ff8d-5e17-11e7-8cee-bc764e092680:col20170724	Fieldiana, Zoology, new series 39:305-345	PATTON JL. 1987. Species groups of spiny rats, genus Proechimys (Rodentia: Echimyidae). Fieldiana, Zoology, new series 39:305-345.	Species groups of spiny rats, genus Proechimys (Rodentia: Echimyidae)	PATTON JL	1987	Fieldiana, Zoology, new series 39:305-345
urn:lsid:catalogueoflife.org:taxon:4a0202a4-5e17-11e7-8cee-bc764e092680:col20170724	Fieldiana, Zoology, new series 39:305-345	PATTON JL. 1987. Species groups of spiny rats, genus Proechimys (Rodentia: Echimyidae). Fieldiana, Zoology, new series 39:305-345.	Species groups of spiny rats, genus Proechimys (Rodentia: Echimyidae)	PATTON JL	1987	Fieldiana, Zoology, new series 39:305-345
urn:lsid:catalogueoflife.org:taxon:4a020759-5e17-11e7-8cee-bc764e092680:col20170724	Molecular Ecology 7:475-486	DA SILVA MNF y JL PATTON. 1998. Molecular phylogeography and the evolution and conservation of Amazonian mammals. Molecular Ecology 7:475-486.	Molecular phylogeography and the evolution and conservation of Amazonian mammals	DA SILVA MNF y JL PATTON	1998	Molecular Ecology 7:475-486
urn:lsid:catalogueoflife.org:taxon:4a02090c-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4a020c15-5e17-11e7-8cee-bc764e092680:col20170724	Bulletin of the American Museum of Natural History 244:1-306	PATTON JL, MNF DA SILVA y JR MALCOLM. 2000. Mammals of the Rio Juruá and the evolutionary and ecological diversification of Amazonia. Bulletin of the American Museum of Natural History 244:1-306.	Mammals of the Rio Juruá and the evolutionary and ecological diversification of Amazonia	PATTON JL, MNF DA SILVA y JR MALCOLM	2000	Bulletin of the American Museum of Natural History 244:1-306
gbif.org/species/5786579	IUCN Red List of Threatened Species, versión 2010	DELGADO C y M GÓMEZ-LAVERDE. 2008. Santamartamys rufodorsalis. En: IUCN Red List of Threatened Species, versión 2010.1. (IUCN 2010). [Disponible en: www.iucnredlist.org, Fecha de revisión: 09 junio 2010].	Santamartamys rufodorsalis	DELGADO C y M GÓMEZ-LAVERDE	2008	IUCN Red List of Threatened Species, versión 2010
gbif.org/species/10471044	Check List 16 (5): 1337–1341. https://doi.org/10.15560/16.5.1337	Lozano-Flórez J, Cifuentes-Acevedo S (2020) First records of Peruvian Toro, Toromys rhipidurus Thomas, 1928 (Rodentia, Echimyidae), in Colombia. Check List 16 (5): 1337–1341. https://doi.org/10.15560/16.5.1337	First records of Peruvian Toro, Toromys rhipidurus Thomas, 1928 (Rodentia, Echimyidae), in Colombia.	Lozano-Flórez J, S Cifuentes-Acevedo	2020	Check List 16 (5): 1337–1341. https://doi.org/10.15560/16.5.1337
gbif.org/species/8725405	Mammalia 80(2):181-191	Ramírez-Chaves HE, AF Suárez-Castro, DM Morales-Martínez y MC Vallejo-Pareja. 2016. Richness and distribution of porcupines (Erethizontidae:Coendou) from Colombia. Mammalia 80(2):181-191. DOI: 10.1515/mammalia-2014-0158	Richness and distribution of porcupines (Erethizontidae:Coendou) from Colombia	Ramírez-Chaves HE, AF Suárez-Castro, DM Morales-Martínez y MC Vallejo-Pareja	2016	Mammalia 80(2):181-191
urn:lsid:catalogueoflife.org:taxon:4a010ebc-5e17-11e7-8cee-bc764e092680:col20170824	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612	ALBERICO M, V ROJAS-DÍAZ y JG MORENO. 2000a (1999). Aporte sobre la taxonomía y distribución de los puercoespines (Rodentia: Erethizontidae) en Colombia. Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612.	Aporte sobre la taxonomía y distribución de los puercoespines (Rodentia: Erethizontidae) en Colombia	ALBERICO M, V ROJAS-DÍAZ y JG MORENO	2000	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612
gbif.org/species/10989982	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612	ALBERICO M, V ROJAS-DÍAZ y JG MORENO. 2000a (1999). Aporte sobre la taxonomía y distribución de los puercoespines (Rodentia: Erethizontidae) en Colombia. Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612.	Aporte sobre la taxonomía y distribución de los puercoespines (Rodentia: Erethizontidae) en Colombia	ALBERICO M, V ROJAS-DÍAZ y JG MORENO	2000	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612
gbif.org/species/5786585	Journal of Mammalogy, 2025;, gyae140	Héctor E Ramírez-Chaves, Glib O Mazepa, Darwin M Morales-Martínez, Andrés Felipe Suárez-Castro, Javier E Colmenares-Pinzón, Paola Pulido-Santacruz, Elkin A Noguera-Urbano, A review of the Quichua Porcupine Coendou quichua complex (Rodentia: Erethizontidae) with the description of a new species from Colombia, Journal of Mammalogy, 2025;, gyae140, https://doi.org/10.1093/jmammal/gyae140	A review of the Quichua porcupine Coendou quichua complex (Rodentia: Erethizontidae) with the description of a new species from Colombia	Ramírez-Chaves, H.E., Mazepa, G.O., Morales-Martínez, D.M., Suárez-Castro, A.F., Colmenares-Pinzón, J. E., Pulido-Santacruz, P. & Noguera-Urbano, E.A	2025	Journal of Mammalogy, 2025;, gyae140
gbif.org/species/11056981	American Museum Novitates 3720:1-36	VOSS RS. 2011. Revisionary notes on Neotropical porcupines (Rodentia, Erethizontidae). 3, An annotated checklist of the species of Coendou Lacépède, 1799. American Museum Novitates 3720:1-36.	Revisionary notes on Neotropical porcupines (Rodentia, Erethizontidae).3, An annotated checklist of the species of Coendou Lacépède, 1799	VOSS RS	2011	American Museum Novitates 3720:1-36
gbif.org/species/6066833	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612	ALBERICO M, V ROJAS-DÍAZ y JG MORENO. 2000a (1999). Aporte sobre la taxonomía y distribución de los puercoespines (Rodentia: Erethizontidae) en Colombia. Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612.	Aporte sobre la taxonomía y distribución de los puercoespines (Rodentia: Erethizontidae) en Colombia	ALBERICO M, V ROJAS-DÍAZ y JG MORENO	2000	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):595-612
urn:lsid:catalogueoflife.org:taxon:4f1738e0-5e17-11e7-8cee-bc764e092680:col20170824	Pp: 103-111 en: Vertebrates in the Tropics: Proceedings of the International Symposium on Vertebrate Biogeography and Systematics in the Tropics (G Peters y R Hutterer, eds	ALBERICO M. 1990. A new species of pocket gopher (Rodentia: Geomyidae) from South America and its biogeographic significance. Pp: 103-111 en: Vertebrates in the Tropics: Proceedings of the International Symposium on Vertebrate Biogeography and Systematics in the Tropics (G Peters y R Hutterer, eds.). Bonn, June 5-8, 1989. Alexander Koenig Zoological Research Institute and Zoological Museum, Bonn, Germany.	A new species of pocket gopher (Rodentia: Geomyidae) from South America and its biogeographic significance	ALBERICO M	1990	Pp: 103-111 en: Vertebrates in the Tropics: Proceedings of the International Symposium on Vertebrate Biogeography and Systematics in the Tropics (G Peters y R Hutterer, eds
urn:lsid:catalogueoflife.org:taxon:4f175c3e-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4f175dcf-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4f175f7f-5e17-11e7-8cee-bc764e092680:col20170824	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):611-630	ANDERSON RP. 2000 (1999). Preliminary review of the systematic and biogeography of the spiny pocket mice (Heteromys) of Colombia. Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):611-630.	Preliminary review of the systematic and biogeography of the spiny pocket mice (Heteromys) of Colombia	ANDERSON RP	2000	Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales 23 (Suplemento especial):611-630
urn:lsid:catalogueoflife.org:taxon:4f1ddde2-5e17-11e7-8cee-bc764e092680:col20170824		DE VIVO M y AP CARMIGNOTTO. 2015. Family Sciuridae G. Fischer, 1817. Pp. 1-48 in Mammals of South America, Volume 2: Rodents (Patton, J.L., et al. eds.), The University of Chicago Press, USA.	Family Sciuridae G	DE VIVO M y AP CARMIGNOTTO	2015	
eol.org/pages/312999	Bulletin of the American Museum of Natural History 34:625-634	ALLEN JA. 1915. New South American mammals. Bulletin of the American Museum of Natural History 34:625-634.	New South American mammals	ALLEN JA	1915	Bulletin of the American Museum of Natural History 34:625-634
catalogueoflife.org/data/taxon/7WTGJ	Bulletin of the American Museum of Natural History 34:625-634	ALLEN JA. 1915. New South American mammals. Bulletin of the American Museum of Natural History 34:625-634.	New South American mammals	ALLEN JA	1915	Bulletin of the American Museum of Natural History 34:625-634
urn:lsid:catalogueoflife.org:taxon:4f1daaef-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
catalogueoflife.org/data/taxon/7KBB3	Bulletin of the American Museum of Natural History 33:145-165	ALLEN JA. 1914. Review of the genus Microsciurus. Bulletin of the American Museum of Natural History 33:145-165.	Review of the genus Microsciurus	ALLEN JA	1914	Bulletin of the American Museum of Natural History 33:145-165
urn:lsid:organismnames.com:name:1131837	Bulletin of the American Museum of Natural History 33:145-165	ALLEN JA. 1914. Review of the genus Microsciurus. Bulletin of the American Museum of Natural History 33:145-165.	Review of the genus Microsciurus	ALLEN JA	1914	Bulletin of the American Museum of Natural History 33:145-165
catalogueoflife.org/data/taxon/5JPDX	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:organismnames.com:name:5430498	The University of Chicago Press, Chicago, USA. 449 pp	EISENBERG JF. 1989. Mammals of the Neotropics: the northern Neotropics. The University of Chicago Press, Chicago, USA. 449 pp.	Mammals of the Neotropics: the northern Neotropics	EISENBERG JF	1989	The University of Chicago Press, Chicago, USA. 449 pp
gbif.org/es/species/166394943	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
