id	description	type	source	created	creator	contributor	license
urn:lsid:catalogueoflife.org:taxon:4f215385-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=2636	Biomodelo	Mosquera-Guerra, F., Alviz, A., Díaz-B, C. A., Sánchez, J. D., Arias-Alzate, A., Chacón-Pacheco, J., González-Maya, J, F., Suarez, F., & Equipo BioModelos. 2023. Modelo de distribución de Lontra longicaudis ID MAM-2974. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=2636	2023-09-26	Mosquera-Guerra, F. | Alviz, A. | Díaz-B, C. A. | Sánchez, J. D. | Arias-Alzate, A. | Chacón-Pacheco, J. | González-Maya, J, F. | Suarez, F. | | Equipo BioModelos	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f215d12-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7641	Biomodelo	Alviz, A., Mosquera-Guerra, F., Arias-Alzate, A., García-Villava, J. Suarez, F. & Equipo BioModelos. 2023.. 2023. Modelo de distribución de Pteronura brasiliensis ID MAM-2975. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7641	2023-09-26	Alviz, A. | Mosquera-Guerra, F. | Arias-Alzate, A. | García-Villava, J. Suarez, F. | Equipo BioModelos. 2023.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
gbif.org/species/8725405	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=8795	Biomodelo	Torres-Martí­nez, M., Ramí­rez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Coendou ichillus ID MAM-315. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=8795	2022-05-09	Torres-Martí­nez, M. | Ramí­rez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4a010ebc-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1191	Biomodelo	Torres-Martí­nez, M., Chacón-Pacheco, J., Ramí­rez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Coendou prehensilis ID MAM-316. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1191	2022-05-09	Torres-Martí­nez, M. | Chacón-Pacheco, J. | Ramí­rez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
gbif.org/species/10989982	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=8796	Biomodelo	Torres-Martínez, M., Ramí­rez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Coendou pruinosus ID MAM-317. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=8796	2022-05-09	Torres-Martí­nez, M. | Ramí­rez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
gbif.org/species/5786585	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=8797	Biomodelo	Torres-Martí­nez, M., Chacón-Pacheco, J., Ramí­rez-Cháves, H. & Cruz-Rodríguez, CA.. 2022. Modelo de distribución de Coendou quichua ID MAM-318. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=8797	2022-05-09	Torres-Martí­nez, M. | Chacón-Pacheco, J. | Ramí­rez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
gbif.org/species/11056981	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=8799	Biomodelo	Torres-Martí­nez, M., Ramí­rez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Coendou rufescens ID MAM-319. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=8799	2022-05-09	Torres-Martí­nez, M. | Ramí­rez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b8db4c0-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=2264	Biomodelo	Chacón-Pacheco, J., Ramírez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Hydrochoerus hydrochaeris ID MAM-320. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=2264	2022-05-09	Chacón-Pacheco, J. | Ramírez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b8db328-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=8803	Biomodelo	Chacón-Pacheco, J., Ramírez-Cháves, H. & Cruz-Rodríguez, CA.. 2022. Modelo de distribución de Hydrochoerus isthmius ID MAM-321. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=8803	2022-05-09	Chacón-Pacheco, J. | Ramírez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b8dacaf-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7646	Biomodelo	Chacón-Pacheco, J., Ramírez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Cuniculus paca ID MAM-322. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7646	2022-05-09	Chacón-Pacheco, J. | Ramírez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:25b69be0-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=8802	Biomodelo	Osbahr, K., Concha-Osbahr, C., Ramí­rez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Cuniculus taczanowskii ID MAM-323. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=8802	2022-05-09	Osbahr, K. | Concha-Osbahr, C. | Ramírez-Cháves, H. | Cruz-Rodrí­guez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4a01442d-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1430	Biomodelo	Mejí­a, I., Ramí­rez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Dasyprocta fuliginosa ID MAM-324. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1430	2022-05-09	Mejí­a, I. | Ramírez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4a014d71-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1431	Biomodelo	Mejí­a, I., Chacón-Pacheco, J., Ramírez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Dasyprocta punctata ID MAM-325. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1431	2022-05-09	Mejí­a, I. | Chacón-Pacheco, J. | Ramírez-Cháves, H. | Cruz-Rodrí­guez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4a01508b-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=6184	Biomodelo	Ramí­rez-Cháves, H. & Cruz-Rodríguez, CA.. 2022. Modelo de distribución de Myoprocta acouchy ID MAM-326. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=6184	2022-05-09	Ramí­rez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b8dae29-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=8805	Biomodelo	Ramí­rez-Cháves, H. & Cruz-Rodríguez, CA.. 2022. Modelo de distribución de Myoprocta pratti ID MAM-327. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=8805	2022-05-09	Ramí­rez-Cháves, H. | Cruz-Rodríguez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4a0126af-5e17-11e7-8cee-bc764e092680:col20170824	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=1536	Biomodelo	Osbahr, K., Concha-Osbahr, C., Ramí­rez-Cháves, H. & Cruz-Rodrí­guez, CA.. 2022. Modelo de distribución de Dinomys branickii ID MAM-328. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=1536	2022-05-09	Osbahr, K. | Concha-Osbahr, C. | Ramírez-Cháves, H. | Cruz-Rodrí­guez, CA.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
gbif.org/species/6066833	En desarrollo: http://biomodelos.humboldt.org.co/es/species/visor?species_id=8801	Biomodelo	Noguera-Urbano, E., Osbahr, K., Concha, C. & Torres-Martínez, M.. 2022. Modelo de distribución de Coendou vestitus ID MAM-329. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=8801	2022-05-21	Noguera-Urbano, E. | Osbahr, K. | Concha, C. | Torres-Martínez, M.	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f222a30-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=6188	Biomodelo	Chacón-Pacheco J. J., Figel J., Rojano C., Racero-Casarrubia J., Humanez-López E. & Padilla H. 2017. Modelo de distribución de Myrmecophaga tridactyla ID MAM-1. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=6188	2017-09-06	Chacón-Pacheco J. J. | Figel J. | Rojano C. | Racero-Casarrubia J. | Humanez-López E. | Padilla H	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1a57d6-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7710	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Anoura latidens ID MAM-10. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7710	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1aa31c-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7730	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sphaeronycteris toxophyllum ID MAM-100. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7730	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1aa4a8-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7731	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira aratathomasi ID MAM-101. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7731	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:47813f1a-5e17-11e7-8cee-bc764e092680:col20170927	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7732	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira bakeri ID MAM-102. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7732	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1aa62c-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=4590	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira bidens ID MAM-103. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=4590	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1aa7af-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7733	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira bogotensis ID MAM-104. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7733	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1aa938-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=4591	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira erythromos ID MAM-105. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=4591	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f11df75-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7734	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira koopmanhilli ID MAM-106. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7734	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1aac44-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=4593	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira ludovici ID MAM-107. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=4593	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1aadcd-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=4594	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira luisi ID MAM-108. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=4594	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1aaf7f-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=6709	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira magna ID MAM-109. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=6709	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b883f83-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7711	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Anoura luismanueli ID MAM-11. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7711	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:3b880449-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7735	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira mistratensis ID MAM-110. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7735	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4781421c-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=7736	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira parvidens ID MAM-111. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=7736	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
urn:lsid:catalogueoflife.org:taxon:4f1ab5cb-5e17-11e7-8cee-bc764e092680:col20170724	Publicado: http://biomodelos.humboldt.org.co/es/species/visor?species_id=4595	Biomodelo	Rojas D., Moreira M., Ramos-Pereira M. J., Fonseca C. & Dávalos L. 2019. Modelo de distribución de Sturnira tildae ID MAM-112. Instituto Alexander von Humboldt. http://biomodelos.humboldt.org.co/es/species/visor?species_id=4595	2019-02-25	Rojas D. | Moreira M. | Ramos-Pereira M. J. | Fonseca C. | Dávalos L	Instituto Alexander von Humboldt	https://creativecommons.org/licenses/by-nc-sa/4.0/deed.es
